timestamp,region,score
1772575203.4552295,Europa_Core,21
1772575203.4552295,North_Korea,35
1772575203.4552295,Australia,20
1772575203.4552295,ARGENTINA,17
1772575203.4552295,LATAM,18
2026-03-01T14:00:08.524942,ASIA,50
1772575203.4552295,SAHEL,32
1772575203.4552295,ESPANA,17
1772575203.4552295,NORTH_KOREA,35
1772575203.4552295,EUROPA_CORE,21
1772575203.4552295,AUSTRALIA,20
1772575203.4552295,CHINA,21
1772575203.4552295,IRAN_M_ORIENTE,68
1772575203.4552295,MEXICO,17
1772575203.4552295,RUSIA_UCRANIA,62
1772575203.4552295,BRASIL,17
1772575203.4552295,ASIA_PACIFICO,21
1772577003.658615,Iran_M_Oriente,68
1772577003.658615,Espana,17
1772577003.658615,Rusia_Ucrania,62
1772577003.658615,USA,22
1772577003.658615,China,21
1772577003.658615,Latam,17
1772577003.658615,Mexico,17
1772577003.658615,Argentina,17
1772577003.658615,Brasil,17
1772577003.658615,Sahel,32
1772577003.658615,Asia_Pacifico,21
1772577003.658615,Europa_Core,21
1772577003.658615,North_Korea,35
1772577003.658615,Australia,20
1772577003.658615,ARGENTINA,17
1772577003.658615,LATAM,17
1772577003.658615,SAHEL,32
1772577003.658615,ESPANA,17
1772577003.658615,NORTH_KOREA,35
1772577003.658615,EUROPA_CORE,21
1772577003.658615,AUSTRALIA,20
1772577003.658615,CHINA,21
2026-03-01T14:00:01.693797,EUROPA,58
1772577003.658615,IRAN_M_ORIENTE,68
1772577003.658615,MEXICO,17
1772577003.658615,RUSIA_UCRANIA,62
1772577003.658615,BRASIL,17
1772577003.658615,ASIA_PACIFICO,21
2026-03-01T14:00:04.083515,M_ORIENTE,100
1772578804.0125008,Iran_M_Oriente,68
1772578804.0125008,Espana,17
1772578804.0125008,Rusia_Ucrania,62
1772578804.0125008,USA,22
1772578804.0125008,China,21
1772578804.0125008,Latam,17
1772578804.0125008,Mexico,17
1772578804.0125008,Argentina,19
1772578804.0125008,Brasil,17
1772578804.0125008,Sahel,32
1772578804.0125008,Asia_Pacifico,21
1772578804.0125008,Europa_Core,21
1772578804.0125008,North_Korea,35
1772578804.0125008,Australia,20
1772578804.0125008,ARGENTINA,19
1772578804.0125008,LATAM,17
1772578804.0125008,SAHEL,32
1772578804.0125008,ESPANA,17
1772578804.0125008,NORTH_KOREA,35
1772578804.0125008,EUROPA_CORE,21
1772578804.0125008,AUSTRALIA,20
1772578804.0125008,CHINA,21
1772578804.0125008,IRAN_M_ORIENTE,68
1772578804.0125008,MEXICO,17
1772578804.0125008,RUSIA_UCRANIA,62
1772578804.0125008,BRASIL,17
1772578804.0125008,ASIA_PACIFICO,21
1772580603.8826058,Iran_M_Oriente,68
1772580603.8826058,Espana,17
1772580603.8826058,Rusia_Ucrania,62
1772580603.8826058,USA,22
1772580603.8826058,China,20
1772580603.8826058,Latam,17
1772580603.8826058,Mexico,17
1772580603.8826058,Argentina,19
1772580603.8826058,Brasil,17
1772580603.8826058,Sahel,32
1772580603.8826058,Asia_Pacifico,21
1772580603.8826058,Europa_Core,21
1772580603.8826058,North_Korea,35
1772580603.8826058,Australia,20
1772580603.8826058,ARGENTINA,19
1772580603.8826058,LATAM,17
1772580603.8826058,SAHEL,32
1772580603.8826058,ESPANA,17
1772580603.8826058,NORTH_KOREA,35
1772580603.8826058,EUROPA_CORE,21
1772580603.8826058,AUSTRALIA,20
1772580603.8826058,CHINA,20
1772580603.8826058,IRAN_M_ORIENTE,68
1772580603.8826058,MEXICO,17
1772580603.8826058,RUSIA_UCRANIA,62
1772580603.8826058,BRASIL,17
1772580603.8826058,ASIA_PACIFICO,21
1772582403.2793324,Iran_M_Oriente,68
1772582403.2793324,Espana,17
1772582403.2793324,Rusia_Ucrania,62
1772582403.2793324,USA,23
1772582403.2793324,China,20
1772582403.2793324,Latam,17
1772582403.2793324,Mexico,17
1772582403.2793324,Argentina,19
1772582403.2793324,Brasil,17
1772582403.2793324,Sahel,32
1772582403.2793324,Asia_Pacifico,21
1772582403.2793324,Europa_Core,21
1772582403.2793324,North_Korea,35
1772582403.2793324,Australia,20
1772582403.2793324,ARGENTINA,19
1772582403.2793324,LATAM,17
1772582403.2793324,SAHEL,32
1772582403.2793324,ESPANA,17
1772582403.2793324,NORTH_KOREA,35
1772582403.2793324,EUROPA_CORE,21
1772582403.2793324,AUSTRALIA,20
1772582403.2793324,CHINA,20
1772582403.2793324,IRAN_M_ORIENTE,68
1772582403.2793324,MEXICO,17
1772582403.2793324,RUSIA_UCRANIA,62
1772582403.2793324,BRASIL,17
1772582403.2793324,ASIA_PACIFICO,21
1772584203.4055583,Iran_M_Oriente,68
1772584203.4055583,Espana,17
1772584203.4055583,Rusia_Ucrania,62
1772584203.4055583,USA,22
1772584203.4055583,China,20
1772584203.4055583,Latam,18
1772584203.4055583,Mexico,17
1772584203.4055583,Argentina,19
1772584203.4055583,Brasil,17
1772584203.4055583,Sahel,32
1772584203.4055583,Asia_Pacifico,21
1772584203.4055583,Europa_Core,21
1772584203.4055583,North_Korea,35
1772584203.4055583,Australia,20
1772584203.4055583,ARGENTINA,19
1772584203.4055583,LATAM,18
1772584203.4055583,SAHEL,32
1772584203.4055583,ESPANA,17
1772584203.4055583,NORTH_KOREA,35
1772584203.4055583,EUROPA_CORE,21
1772584203.4055583,AUSTRALIA,20
1772584203.4055583,CHINA,20
1772584203.4055583,IRAN_M_ORIENTE,68
1772584203.4055583,MEXICO,17
1772584203.4055583,RUSIA_UCRANIA,62
1772584203.4055583,BRASIL,17
1772584203.4055583,ASIA_PACIFICO,21
1772591402.9823287,Iran_M_Oriente,68
1772591402.9823287,Espana,18
1772591402.9823287,Rusia_Ucrania,62
1772591402.9823287,USA,21
1772591402.9823287,China,20
1772591402.9823287,Latam,17
1772591402.9823287,Mexico,17
1772591402.9823287,Argentina,19
1772591402.9823287,Brasil,17
1772591402.9823287,Sahel,32
1772591402.9823287,Asia_Pacifico,20
1772591402.9823287,Europa_Core,21
1772591402.9823287,North_Korea,35
1772591402.9823287,Australia,20
1772591402.9823287,ARGENTINA,19
1772591402.9823287,LATAM,17
1772591402.9823287,SAHEL,32
1772591402.9823287,ESPANA,18
1772591402.9823287,NORTH_KOREA,35
1772591402.9823287,EUROPA_CORE,21
1772591402.9823287,AUSTRALIA,20
1772591402.9823287,CHINA,20
1772591402.9823287,IRAN_M_ORIENTE,68
1772591402.9823287,MEXICO,17
1772591402.9823287,RUSIA_UCRANIA,62
1772591402.9823287,BRASIL,17
1772591402.9823287,ASIA_PACIFICO,20
1772593203.0908196,Iran_M_Oriente,68
1772593203.0908196,Espana,18
1772593203.0908196,Rusia_Ucrania,62
1772593203.0908196,USA,20
1772593203.0908196,China,20
1772593203.0908196,Latam,17
1772593203.0908196,Mexico,17
1772593203.0908196,Argentina,19
1772593203.0908196,Brasil,17
1772593203.0908196,Sahel,32
1772593203.0908196,Asia_Pacifico,20
1772593203.0908196,Europa_Core,21
1772593203.0908196,North_Korea,35
1772593203.0908196,Australia,20
1772593203.0908196,ARGENTINA,19
1772593203.0908196,LATAM,17
1772593203.0908196,SAHEL,32
1772593203.0908196,ESPANA,18
1772593203.0908196,NORTH_KOREA,35
1772593203.0908196,EUROPA_CORE,21
1772593203.0908196,AUSTRALIA,20
1772593203.0908196,CHINA,20
1772593203.0908196,IRAN_M_ORIENTE,68
1772593203.0908196,MEXICO,17
1772593203.0908196,RUSIA_UCRANIA,62
1772593203.0908196,BRASIL,17
1772593203.0908196,ASIA_PACIFICO,20
1772595003.4033277,Iran_M_Oriente,68
1772595003.4033277,Espana,18
1772595003.4033277,Rusia_Ucrania,62
1772595003.4033277,USA,20
1772595003.4033277,China,20
1772595003.4033277,Latam,18
1772595003.4033277,Mexico,17
1772595003.4033277,Argentina,19
1772595003.4033277,Brasil,17
1772595003.4033277,Sahel,32
1772595003.4033277,Asia_Pacifico,20
1772595003.4033277,Europa_Core,21
1772595003.4033277,North_Korea,35
1772595003.4033277,Australia,20
1772595003.4033277,ARGENTINA,19
1772595003.4033277,LATAM,18
1772595003.4033277,SAHEL,32
1772595003.4033277,ESPANA,18
1772595003.4033277,NORTH_KOREA,35
1772595003.4033277,EUROPA_CORE,21
1772595003.4033277,AUSTRALIA,20
1772595003.4033277,CHINA,20
1772595003.4033277,IRAN_M_ORIENTE,68
1772595003.4033277,MEXICO,17
1772595003.4033277,RUSIA_UCRANIA,62
1772595003.4033277,BRASIL,17
1772595003.4033277,ASIA_PACIFICO,20
1772596803.5156999,Iran_M_Oriente,68
1772596803.5156999,Espana,18
1772596803.5156999,Rusia_Ucrania,62
1772596803.5156999,USA,20
1772596803.5156999,China,20
1772596803.5156999,Latam,18
1772596803.5156999,Mexico,17
1772596803.5156999,Argentina,19
1772596803.5156999,Brasil,17
1772596803.5156999,Sahel,32
1772596803.5156999,Asia_Pacifico,20
1772596803.5156999,Europa_Core,21
1772596803.5156999,North_Korea,35
1772596803.5156999,Australia,20
1772596803.5156999,ARGENTINA,19
1772596803.5156999,LATAM,18
1772596803.5156999,SAHEL,32
1772596803.5156999,ESPANA,18
1772596803.5156999,NORTH_KOREA,35
1772596803.5156999,EUROPA_CORE,21
1772596803.5156999,AUSTRALIA,20
1772596803.5156999,CHINA,20
1772596803.5156999,IRAN_M_ORIENTE,68
1772596803.5156999,MEXICO,17
1772596803.5156999,RUSIA_UCRANIA,62
1772596803.5156999,BRASIL,17
1772596803.5156999,ASIA_PACIFICO,20
1772598603.0435045,Iran_M_Oriente,68
1772598603.0435045,Espana,18
1772598603.0435045,Rusia_Ucrania,62
1772598603.0435045,USA,20
1772598603.0435045,China,20
1772598603.0435045,Latam,18
1772598603.0435045,Mexico,17
1772598603.0435045,Argentina,19
1772598603.0435045,Brasil,17
1772598603.0435045,Sahel,32
1772598603.0435045,Asia_Pacifico,20
1772598603.0435045,Europa_Core,21
1772598603.0435045,North_Korea,35
1772598603.0435045,Australia,21
1772598603.0435045,ARGENTINA,19
1772598603.0435045,LATAM,18
1772598603.0435045,SAHEL,32
1772598603.0435045,ESPANA,18
1772598603.0435045,NORTH_KOREA,35
1772598603.0435045,EUROPA_CORE,21
1772598603.0435045,AUSTRALIA,21
1772598603.0435045,CHINA,20
1772598603.0435045,IRAN_M_ORIENTE,68
1772598603.0435045,MEXICO,17
1772598603.0435045,RUSIA_UCRANIA,62
1772598603.0435045,BRASIL,17
1772598603.0435045,ASIA_PACIFICO,20
1772600403.4912677,Iran_M_Oriente,68
1772600403.4912677,Espana,18
1772600403.4912677,Rusia_Ucrania,62
1772600403.4912677,USA,20
1772600403.4912677,China,20
1772600403.4912677,Latam,18
1772600403.4912677,Mexico,17
1772600403.4912677,Argentina,19
1772600403.4912677,Brasil,17
1772600403.4912677,Sahel,32
1772600403.4912677,Asia_Pacifico,20
1772600403.4912677,Europa_Core,21
1772600403.4912677,North_Korea,35
1772600403.4912677,Australia,20
1772600403.4912677,ARGENTINA,19
1772600403.4912677,LATAM,18
1772600403.4912677,SAHEL,32
1772600403.4912677,ESPANA,18
1772600403.4912677,NORTH_KOREA,35
1772600403.4912677,EUROPA_CORE,21
1772600403.4912677,AUSTRALIA,20
1772600403.4912677,CHINA,20
1772600403.4912677,IRAN_M_ORIENTE,68
1772600403.4912677,MEXICO,17
1772600403.4912677,RUSIA_UCRANIA,62
1772600403.4912677,BRASIL,17
1772600403.4912677,ASIA_PACIFICO,20
1772602203.4047928,Iran_M_Oriente,68
1772602203.4047928,Espana,18
1772602203.4047928,Rusia_Ucrania,62
1772602203.4047928,USA,20
1772602203.4047928,China,20
1772602203.4047928,Latam,18
1772602203.4047928,Mexico,17
1772602203.4047928,Argentina,19
1772602203.4047928,Brasil,17
1772602203.4047928,Sahel,32
1772602203.4047928,Asia_Pacifico,20
1772602203.4047928,Europa_Core,21
1772602203.4047928,North_Korea,35
1772602203.4047928,Australia,21
1772602203.4047928,ARGENTINA,19
1772602203.4047928,LATAM,18
1772602203.4047928,SAHEL,32
1772602203.4047928,ESPANA,18
1772602203.4047928,NORTH_KOREA,35
1772602203.4047928,EUROPA_CORE,21
1772602203.4047928,AUSTRALIA,21
1772602203.4047928,CHINA,20
1772602203.4047928,IRAN_M_ORIENTE,68
1772602203.4047928,MEXICO,17
1772602203.4047928,RUSIA_UCRANIA,62
1772602203.4047928,BRASIL,17
1772602203.4047928,ASIA_PACIFICO,20
1772604003.30429,Iran_M_Oriente,68
1772604003.30429,Espana,18
1772604003.30429,Rusia_Ucrania,62
1772604003.30429,USA,20
1772604003.30429,China,20
1772604003.30429,Latam,18
1772604003.30429,Mexico,17
1772604003.30429,Argentina,19
1772604003.30429,Brasil,17
1772604003.30429,Sahel,32
1772604003.30429,Asia_Pacifico,20
1772604003.30429,Europa_Core,21
1772604003.30429,North_Korea,35
1772604003.30429,Australia,20
1772604003.30429,ARGENTINA,19
1772604003.30429,LATAM,18
1772604003.30429,SAHEL,32
1772604003.30429,ESPANA,18
1772604003.30429,NORTH_KOREA,35
1772604003.30429,EUROPA_CORE,21
1772604003.30429,AUSTRALIA,20
1772604003.30429,CHINA,20
1772604003.30429,IRAN_M_ORIENTE,68
1772604003.30429,MEXICO,17
1772604003.30429,RUSIA_UCRANIA,62
1772604003.30429,BRASIL,17
1772604003.30429,ASIA_PACIFICO,20
1772605803.178782,Iran_M_Oriente,68
1772605803.178782,Espana,18
1772605803.178782,Rusia_Ucrania,62
1772605803.178782,USA,20
1772605803.178782,China,20
1772605803.178782,Latam,18
1772605803.178782,Mexico,17
1772605803.178782,Argentina,20
1772605803.178782,Brasil,17
1772605803.178782,Sahel,32
1772605803.178782,Asia_Pacifico,20
1772605803.178782,Europa_Core,21
1772605803.178782,North_Korea,35
1772605803.178782,Australia,20
1772605803.178782,ARGENTINA,20
1772605803.178782,LATAM,18
1772605803.178782,SAHEL,32
1772605803.178782,ESPANA,18
1772605803.178782,NORTH_KOREA,35
1772605803.178782,EUROPA_CORE,21
1772605803.178782,AUSTRALIA,20
1772605803.178782,CHINA,20
1772605803.178782,IRAN_M_ORIENTE,68
1772605803.178782,MEXICO,17
1772605803.178782,RUSIA_UCRANIA,62
1772605803.178782,BRASIL,17
1772605803.178782,ASIA_PACIFICO,20
1772607603.9064507,Iran_M_Oriente,68
1772607603.9064507,Espana,18
1772607603.9064507,Rusia_Ucrania,62
1772607603.9064507,USA,20
1772607603.9064507,China,20
1772607603.9064507,Latam,18
1772607603.9064507,Mexico,17
1772607603.9064507,Argentina,20
1772607603.9064507,Brasil,17
1772607603.9064507,Sahel,32
1772607603.9064507,Asia_Pacifico,20
1772607603.9064507,Europa_Core,21
1772607603.9064507,North_Korea,35
1772607603.9064507,Australia,20
1772607603.9064507,ARGENTINA,20
1772607603.9064507,LATAM,18
1772607603.9064507,SAHEL,32
1772607603.9064507,ESPANA,18
1772607603.9064507,NORTH_KOREA,35
1772607603.9064507,EUROPA_CORE,21
1772607603.9064507,AUSTRALIA,20
1772607603.9064507,CHINA,20
1772607603.9064507,IRAN_M_ORIENTE,68
1772607603.9064507,MEXICO,17
1772607603.9064507,RUSIA_UCRANIA,62
1772607603.9064507,BRASIL,17
1772607603.9064507,ASIA_PACIFICO,20
1772608956.777367,Iran_M_Oriente,68
1772608956.777367,Espana,18
1772608956.777367,Rusia_Ucrania,62
1772608956.777367,USA,20
1772608956.777367,China,20
1772608956.777367,Latam,18
1772608956.777367,Mexico,17
1772608956.777367,Argentina,20
1772608956.777367,Brasil,17
1772608956.777367,Sahel,32
1772608956.777367,Asia_Pacifico,20
1772608956.777367,Europa_Core,21
1772608956.777367,North_Korea,35
1772608956.777367,Australia,20
1772609403.0140922,Iran_M_Oriente,68
1772609403.0140922,Espana,18
1772609403.0140922,Rusia_Ucrania,62
1772609403.0140922,USA,20
1772609403.0140922,China,20
1772609403.0140922,Latam,18
1772609403.0140922,Mexico,17
1772609403.0140922,Argentina,20
1772609403.0140922,Brasil,17
1772609403.0140922,Sahel,32
1772609403.0140922,Asia_Pacifico,20
1772609403.0140922,Europa_Core,21
1772609403.0140922,North_Korea,35
1772609403.0140922,Australia,20
1772609403.0140922,ARGENTINA,20
1772609403.0140922,LATAM,18
1772609403.0140922,SAHEL,32
1772609403.0140922,ESPANA,18
1772609403.0140922,NORTH_KOREA,35
1772609403.0140922,EUROPA_CORE,21
1772609403.0140922,AUSTRALIA,20
1772609403.0140922,CHINA,20
1772609403.0140922,IRAN_M_ORIENTE,68
1772609403.0140922,MEXICO,17
1772609403.0140922,RUSIA_UCRANIA,62
1772609403.0140922,BRASIL,17
1772609403.0140922,ASIA_PACIFICO,20
1772611203.495039,Iran_M_Oriente,68
1772611203.495039,Espana,18
1772611203.495039,Rusia_Ucrania,62
1772611203.495039,USA,20
1772611203.495039,China,20
1772611203.495039,Latam,18
1772611203.495039,Mexico,17
1772611203.495039,Argentina,20
1772611203.495039,Brasil,17
1772611203.495039,Sahel,32
1772611203.495039,Asia_Pacifico,20
1772611203.495039,Europa_Core,21
1772611203.495039,North_Korea,35
1772611203.495039,Australia,20
1772611203.495039,ARGENTINA,20
1772611203.495039,LATAM,18
1772611203.495039,SAHEL,32
1772611203.495039,ESPANA,18
1772611203.495039,NORTH_KOREA,35
1772611203.495039,EUROPA_CORE,21
1772611203.495039,AUSTRALIA,20
1772611203.495039,CHINA,20
1772611203.495039,IRAN_M_ORIENTE,68
1772611203.495039,MEXICO,17
1772611203.495039,RUSIA_UCRANIA,62
1772611203.495039,BRASIL,17
1772611203.495039,ASIA_PACIFICO,20
1772613003.2295182,Iran_M_Oriente,68
1772613003.2295182,Espana,18
1772613003.2295182,Rusia_Ucrania,62
1772613003.2295182,USA,20
1772613003.2295182,China,20
1772613003.2295182,Latam,18
1772613003.2295182,Mexico,17
1772613003.2295182,Argentina,20
1772613003.2295182,Brasil,17
1772613003.2295182,Sahel,32
1772613003.2295182,Asia_Pacifico,19
1772613003.2295182,Europa_Core,21
1772613003.2295182,North_Korea,35
1772613003.2295182,Australia,20
1772613003.2295182,ARGENTINA,20
1772613003.2295182,LATAM,18
1772613003.2295182,SAHEL,32
1772613003.2295182,ESPANA,18
1772613003.2295182,NORTH_KOREA,35
1772613003.2295182,EUROPA_CORE,21
1772613003.2295182,AUSTRALIA,20
1772613003.2295182,CHINA,20
1772613003.2295182,IRAN_M_ORIENTE,68
1772613003.2295182,MEXICO,17
1772613003.2295182,RUSIA_UCRANIA,62
1772613003.2295182,BRASIL,17
1772613003.2295182,ASIA_PACIFICO,19
1772614803.6975417,Iran_M_Oriente,68
1772614803.6975417,Espana,18
1772614803.6975417,Rusia_Ucrania,62
1772614803.6975417,USA,21
1772614803.6975417,China,20
1772614803.6975417,Latam,18
1772614803.6975417,Mexico,17
1772614803.6975417,Argentina,20
1772614803.6975417,Brasil,17
1772614803.6975417,Sahel,32
1772614803.6975417,Asia_Pacifico,19
1772614803.6975417,Europa_Core,21
1772614803.6975417,North_Korea,35
1772614803.6975417,Australia,20
1772614803.6975417,ARGENTINA,20
1772614803.6975417,LATAM,18
1772614803.6975417,SAHEL,32
1772614803.6975417,ESPANA,18
1772614803.6975417,NORTH_KOREA,35
1772614803.6975417,EUROPA_CORE,21
1772614803.6975417,AUSTRALIA,20
1772614803.6975417,CHINA,20
1772614803.6975417,IRAN_M_ORIENTE,68
1772614803.6975417,MEXICO,17
1772614803.6975417,RUSIA_UCRANIA,62
1772614803.6975417,BRASIL,17
1772614803.6975417,ASIA_PACIFICO,19
1772616603.1378415,Iran_M_Oriente,68
1772616603.1378415,Espana,18
1772616603.1378415,Rusia_Ucrania,62
1772616603.1378415,USA,21
1772616603.1378415,China,20
1772616603.1378415,Latam,18
1772616603.1378415,Mexico,17
1772616603.1378415,Argentina,20
1772616603.1378415,Brasil,17
1772616603.1378415,Sahel,32
1772616603.1378415,Asia_Pacifico,19
1772616603.1378415,Europa_Core,21
1772616603.1378415,North_Korea,35
1772616603.1378415,Australia,21
1772616603.1378415,ARGENTINA,20
1772616603.1378415,LATAM,18
1772616603.1378415,SAHEL,32
1772616603.1378415,ESPANA,18
1772616603.1378415,NORTH_KOREA,35
1772616603.1378415,EUROPA_CORE,21
1772616603.1378415,AUSTRALIA,21
1772616603.1378415,CHINA,20
1772616603.1378415,IRAN_M_ORIENTE,68
1772616603.1378415,MEXICO,17
1772616603.1378415,RUSIA_UCRANIA,62
